           6       18951           5
           6       18954           2
           6       18955           2
           6       18958           2
           6        2124           4
           6       18962           2
           6       18961           4
           6        2125           2
           6       18968           2
           6       18973           5
           6       18974           5
           6       18979           5
           6       19000           2
           6        2130           4
           6       19004           2
           6       19003           4
           6       19007           2
           6       19011           2
           6       19021           5
           6       19022           5
           6        2137           2
           6       19049           2
           6       19049           5
           6       19052           2
           6       19053           2
           6       19056           2
           6        2138           4
           6       19060           2
           6       19059           4
           6        2139           2
           6       19066           2
           6       19070           2
           6       19071           2
           6        2140           4
           6       19071           5
           6       19072           5
           6        2141           2
           6       19077           2
           6       19077           5
           6       19084           2
           6        2142           4
           6        2143           2
           6        2144           2
           6       19098           2
           6       19098           5
           6       19101           2
           6       19102           2
           6       19105           2
           6        2145           4
           6       19109           2
           6       19108           4
           6       19119           2
           6       19120           2
           6       19120           5
           6        2148           2
           6       19126           2
           6       19126           5
           6       19133           2
           6        2149           4
           6       19147           2
           6       19151           2
           6       19154           2
           6       19158           2
           6       19168           2
           6       19169           2
           6       19169           5
           6       19175           2
           6       19182           2
           6        2158           2
           6       19196           2
           6        2158           4
           6        2158           5
           6       19196           5
           6       19199           2
           6       19200           2
           6       19199           4
           6        2159           2
           6       19203           2
           6        2159           4
           6        2159           5
           6       19203           5
           6       19206           2
           6       19207           2
           6       19206           4
           6        2160           4
           6       19213           4
           6       19217           5
           6       19218           5
           6        2162           5
           6       19224           5
           6        2163           5
           6       19231           5
           6        2165           2
           6       19245           2
           6       19245           5
           6       19248           2
           6       19249           2
           6       19252           2
           6        2166           4
           6       19256           2
           6       19255           4
           6        2167           2
           6       19262           2
           6       19267           5
           6       19268           5
           6       19273           5
           6        2172           2
           6       19294           2
           6       19294           5
           6       19297           2
           6       19298           2
           6       19301           2
           6        2173           4
           6       19305           2
           6       19304           4
           6       19316           5
           6       19322           5
           6       19343           2
           6       19347           2
           6       19350           2
           6       19354           2
           6       19365           5
           6        2186           2
           6       19392           2
           6        2186           4
           6        2186           5
           6       19392           5
           6       19395           2
           6       19396           2
           6       19395           4
           6       19399           2
           6        2187           4
           6       19403           2
           6       19402           4
           6        2188           2
           6       19409           2
           6        2189           2
           6       19413           2
           6       19414           2
           6        2189           4
           6        2189           5
           6       19413           5
           6       19414           5
           6       19415           5
           6        2190           2
           6       19420           2
           6        2190           4
           6        2190           5
           6       19420           5
           6       19427           2
           6        2191           4
           6        2192           2
           6        2193           2
           6       19441           2
           6        2193           4
           6        2193           5
           6       19441           5
           6       19444           2
           6       19445           2
           6       19444           4
           6       19448           2
           6        2194           4
           6       19452           2
           6       19451           4
           6        2195           2
           6       19458           2
           6        2196           2
           6       19462           2
           6       19463           2
           6        2196           4
           6        2196           5
           6       19462           5
           6       19463           5
           6       19464           5
           6        2197           2
           6       19469           2
           6        2197           4
           6        2197           5
           6       19469           5
           6       19476           2
           6        2198           4
           6        2199           2
           6       19490           2
           6        2200           4
           6       19494           2
           6       19493           4
           6       19497           2
           6       19501           2
           6        2202           2
           6       19507           2
           6        2203           2
           6       19511           2
           6       19512           2
           6        2203           4
           6        2203           5
           6       19511           5
           6       19512           5
           6       19513           5
           6       19518           2
           6        2204           4
           6       19525           2
           6        2206           2
           6        2207           5
           6       19539           5
           6       19542           2
           6       19543           2
           6       19542           4
           6        2208           5
           6       19546           5
           6       19549           2
           6       19550           2
           6       19549           4
           6        2209           5
           6       19556           2
           6       19556           4
           6        2210           5
           6       19560           5
           6       19561           5
           6       19562           5
           6        2211           5
           6       19567           5
           6        2212           5
           6       19574           5
           6        2213           5
           6        2214           5
           6       19588           5
           6       19591           2
           6       19592           2
           6       19591           4
           6       19599           2
           6       19598           4
           6       19605           2
           6        2217           5
           6       19609           5
           6       19610           5
           6       19611           5
           6        2218           5
           6       19616           5
           6        2221           5
           6       19637           5
           6       19640           2
           6       19641           2
           6       19640           4
           6       19648           2
           6       19647           4
           6       19654           2
           6        2224           5
           6       19658           5
           6       19659           5
           6       19660           5
           6        2225           5
           6       19665           5
           6       19690           2
           6       19689           4
           6       19697           2
           6       19703           2
           6        2231           5
           6       19707           5
           6       19708           5
           6       19709           5
           6        2235           2
           6       19735           2
           6        2235           4
           6        2235           5
           6       19735           5
           6       19738           2
           6       19739           2
           6       19738           4
           6       19742           2
           6        2236           4
           6       19746           2
           6       19745           4
           6        2237           2
           6       19752           2
           6        2238           2
           6       19756           2
           6       19757           2
           6        2238           4
           6        2238           5
           6       19756           5
           6       19757           5
           6       19758           5
           6        2239           2
           6       19763           2
           6        2239           4
           6        2239           5
           6       19763           5
           6       19770           2
           6        2240           4
           6        2241           2
           6        2242           2
           6       19784           2
           6       19784           5
           6       19787           2
           6       19788           2
           6       19791           2
           6        2243           4
           6       19795           2
           6       19794           4
           6        2244           2
           6       19801           2
           6       19805           2
           6       19806           2
           6        2245           4
           6       19806           5
           6       19807           5
           6        2246           2
           6       19812           2
           6       19812           5
           6       19819           2
           6        2247           4
           6        2248           2
           6       19833           2
           6        2249           4
           6       19837           2
           6       19836           4
           6       19840           2
           6       19844           2
           6        2252           2
           6       19854           2
           6       19855           2
           6       19854           5
           6       19855           5
           6       19861           2
           6        2253           4
           6       19868           2
           6        2256           5
           6       19882           5
           6       19885           2
           6       19886           2
           6       19885           4
           6        2257           5
           6       19889           5
           6       19892           2
           6       19893           2
           6       19892           4
           6        2258           5
           6       19899           2
           6       19899           4
           6        2259           5
           6       19903           5
           6       19904           5
           6       19905           5
           6        2260           5
           6       19910           5
           6        2261           5
           6       19917           5
           6        2262           5
           6        2263           5
           6       19931           5
           6       19934           2
           6       19935           2
           6       19934           4
           6       19942           2
           6       19941           4
           6       19948           2
           6        2266           5
           6       19952           5
           6       19953           5
           6       19954           5
           6        2267           5
           6       19959           5
           6       19980           5
           6       19983           2
           6       19984           2
           6       19991           2
           6       19990           4
           6       19997           2
           6       20002           5
           6       20003           5
           6       20008           5
           6       20033           2
           6       20032           4
           6       20040           2
           6       20050           5
           6       20051           5
           6        2284           2
           6       20078           2
           6        2284           4
           6        2284           5
           6       20078           5
           6       20081           2
           6       20082           2
           6       20081           4
           6       20085           2
           6        2285           4
           6       20089           2
           6       20088           4
           6        2287           2
           6       20099           2
           6       20100           2
           6       20099           5
           6       20100           5
           6        2288           2
           6       20106           2
           6        2288           4
           6        2288           5
           6       20106           5
           6       20113           2
           6        2289           4
           6        2291           2
           6       20127           2
           6       20127           5
           6       20130           2
           6       20131           2
           6       20134           2
           6        2292           4
           6       20138           2
           6       20137           4
           6        2293           2
           6       20144           2
           6       20148           2
           6       20149           2
           6        2294           4
           6       20149           5
           6       20150           5
           6        2295           2
           6       20155           2
           6       20155           5
           6       20162           2
           6        2296           4
           6        2297           2
           6       20176           2
           6        2298           4
           6       20180           2
           6       20179           4
           6       20183           2
           6       20187           2
           6        2301           2
           6       20197           2
           6       20198           2
           6       20197           5
           6       20198           5
           6       20204           2
           6        2302           4
           6       20211           2
           6       20225           5
           6       20228           2
           6       20229           2
           6        2306           5
           6       20232           5
           6       20235           2
           6       20236           2
           6       20235           4
           6        2307           5
           6       20242           2
           6       20242           4
           6       20247           5
           6       20248           5
           6       20253           5
           6        2310           5
           6       20260           5
           6        2311           5
           6        2312           5
           6       20274           5
           6       20277           2
           6       20278           2
           6       20277           4
           6       20285           2
           6       20284           4
           6       20295           5
           6       20296           5
           6        2316           5
           6       20302           5
           6       20323           5
           6       20326           2
           6       20327           2
           6       20334           2
           6       20333           4
           6       20340           2
           6       20345           5
           6       20346           5
           6       20351           5
           6       20376           2
           6       20375           4
           6       20383           2
           6       20393           5
           6       20394           5
           6        2333           2
           6       20421           2
           6       20421           5
           6       20424           2
           6       20425           2
           6       20428           2
           6        2334           4
           6       20432           2
           6       20431           4
           6        2335           2
           6       20438           2
           6       20442           2
           6       20443           2
           6        2336           4
           6       20443           5
           6       20444           5
           6        2337           2
           6       20449           2
           6       20449           5
           6       20456           2
           6        2338           4
           6        2339           2
           6        2340           2
           6       20470           2
           6       20470           5
           6       20473           2
           6       20474           2
           6       20477           2
           6        2341           4
           6       20481           2
           6       20480           4
           6       20491           2
           6       20492           2
           6       20492           5
           6        2344           2
           6       20498           2
           6       20498           5
           6       20505           2
           6        2345           4
           6       20519           2
           6       20523           2
           6       20526           2
           6       20530           2
           6       20540           2
           6       20541           2
           6       20541           5
           6       20547           2
           6       20554           2
           6        2354           5
           6       20568           5
           6       20571           2
           6       20572           2
           6       20571           4
           6        2355           5
           6       20575           5
           6       20578           2
           6       20579           2
           6       20578           4
           6       20585           4
           6       20589           5
           6       20590           5
           6        2358           5
           6       20596           5
           6        2359           5
           6       20603           5
           6       20617           5
           6       20620           2
           6       20621           2
           6       20628           2
           6       20627           4
           6       20634           2
           6       20639           5
           6       20640           5
           6       20645           5
           6       20666           5
           6       20669           2
           6       20670           2
           6       20677           2
           6       20676           4
           6       20688           5
           6       20694           5
           6       20719           2
           6       20726           2
           6       20737           5
           6        2382           2
           6       20764           2
           6        2382           4
           6        2382           5
           6       20764           5
           6       20767           2
           6       20768           2
           6       20767           4
           6       20771           2
           6        2383           4
           6       20775           2
           6       20774           4
           6        2385           2
           6       20785           2
           6       20786           2
           6       20785           5
           6       20786           5
           6        2386           2
           6       20792           2
           6        2386           4
           6        2386           5
           6       20792           5
           6       20799           2
           6        2387           4
           6        2389           2
           6       20813           2
           6       20813           5
           6       20816           2
           6       20817           2
           6       20820           2
           6        2390           4
           6       20824           2
           6       20823           4
           6        2391           2
           6       20830           2
           6       20834           2
           6       20835           2
           6        2392           4
           6       20835           5
           6       20836           5
           6        2393           2
           6       20841           2
           6       20841           5
           6       20848           2
           6        2394           4
           6        2395           2
           6       20862           2
           6        2396           4
           6       20866           2
           6       20865           4
           6       20869           2
           6       20873           2
           6        2399           2
           6       20883           2
           6       20884           2
           6       20883           5
           6       20884           5
           6       20890           2
           6        2400           4
           6       20897           2
           6        2403           2
           6       20911           2
           6       20911           5
           6       20914           2
           6       20915           2
           6        2404           2
           6       20918           2
           6        2404           4
           6        2404           5
           6       20918           5
           6       20921           2
           6       20922           2
           6       20921           4
           6        2405           2
           6        2405           4
           6        2405           5
           6       20928           2
           6       20928           4
           6       20933           5
           6       20934           5
           6       20939           5
           6        2408           5
           6       20946           5
           6        2409           5
           6        2410           2
           6       20960           2
           6        2410           4
           6        2410           5
           6       20960           5
           6       20963           2
           6       20964           2
           6       20963           4
           6       20967           2
           6        2411           4
           6       20971           2
           6       20970           4
           6       20981           5
           6       20982           5
           6        2414           5
           6       20988           5
           6        2417           2
           6       21009           2
           6       21009           5
           6       21012           2
           6       21013           2
           6       21016           2
           6        2418           4
           6       21020           2
           6       21019           4
           6        2419           2
           6       21026           2
           6       21031           5
           6       21032           5
           6       21037           5
           6       21058           2
           6        2424           4
           6       21062           2
           6       21061           4
           6       21065           2
           6       21069           2
           6       21079           5
           6       21080           5
           6        2431           2
           6       21107           2
           6        2431           4
           6        2431           5
           6       21107           5
           6       21110           2
           6       21111           2
           6       21110           4
           6       21114           2
           6        2432           4
           6       21118           2
           6       21117           4
           6        2434           2
           6       21128           2
           6       21129           2
           6       21128           5
           6       21129           5
           6        2435           2
           6       21135           2
           6        2435           4
           6        2435           5
           6       21135           5
           6       21142           2
           6        2436           4
           6        2438           2
           6       21156           2
           6       21156           5
           6       21159           2
           6       21160           2
           6       21163           2
           6        2439           4
           6       21167           2
           6       21166           4
           6        2440           2
           6       21173           2
           6       21177           2
           6       21178           2
           6        2441           4
           6       21178           5
           6       21179           5
           6        2442           2
           6       21184           2
           6       21184           5
           6       21191           2
           6        2443           4
           6        2444           2
           6       21205           2
           6       21209           2
           6       21212           2
           6       21216           2
           6       21226           2
           6       21227           2
           6       21227           5
           6       21233           2
           6       21240           2
           6        2452           2
           6       21254           2
           6       21254           5
           6       21257           2
           6       21258           2
           6        2453           2
           6       21261           2
           6        2453           4
           6        2453           5
           6       21261           5
           6       21264           2
           6       21265           2
           6       21264           4
           6        2454           4
           6       21271           4
           6       21276           5
           6       21282           5
           6        2457           5
           6       21289           5
           6        2459           2
           6       21303           2
           6        2459           4
           6        2459           5
           6       21303           5
           6       21306           2
           6       21307           2
           6       21306           4
           6       21310           2
           6        2460           4
           6       21314           2
           6       21313           4
           6       21324           5
           6       21325           5
           6        2463           5
           6       21331           5
           6        2466           2
           6       21352           2
           6       21352           5
           6       21355           2
           6       21356           2
           6       21359           2
           6        2467           4
           6       21363           2
           6       21362           4
           6        2468           2
           6       21369           2
           6       21374           5
           6       21375           5
           6       21380           5
           6       21401           2
           6       21405           2
           6       21408           2
           6       21412           2
           6       21423           5
           6        2480           2
           6       21450           2
           6       21450           5
           6       21453           2
           6       21454           2
           6       21457           2
           6        2481           4
           6       21461           2
           6       21460           4
           6        2482           2
           6       21467           2
           6       21471           2
           6       21472           2
           6        2483           4
           6       21472           5
           6       21473           5
           6        2484           2
           6       21478           2
           6       21478           5
           6       21485           2
           6        2485           4
           6        2486           2
           6        2487           2
           6       21499           2
           6       21499           5
           6       21502           2
           6       21503           2
           6       21506           2
           6        2488           4
           6       21510           2
           6       21509           4
           6       21520           2
           6       21521           2
           6       21521           5
           6        2491           2
           6       21527           2
           6       21527           5
           6       21534           2
           6        2492           4
           6       21548           2
           6       21552           2
           6       21555           2
           6       21559           2
           6       21569           2
           6       21570           2
           6       21570           5
           6       21576           2
           6       21583           2
           6        2501           2
           6       21597           2
           6        2501           4
           6        2501           5
           6       21597           5
           6       21600           2
           6       21601           2
           6       21600           4
           6        2502           2
           6       21604           2
           6        2502           4
           6        2502           5
           6       21604           5
           6       21607           2
           6       21608           2
           6       21607           4
           6        2503           4
           6       21614           4
           6       21618           5
           6       21619           5
           6        2505           5
           6       21625           5
           6        2506           5
           6       21632           5
           6        2508           2
           6       21646           2
           6       21646           5
           6       21649           2
           6       21650           2
           6       21653           2
           6        2509           4
           6       21657           2
           6       21656           4
           6        2510           2
           6       21663           2
           6       21668           5
           6       21669           5
           6       21674           5
           6        2515           2
           6       21695           2
           6       21695           5
           6       21698           2
           6       21699           2
           6       21702           2
           6        2516           4
           6       21706           2
           6       21705           4
           6       21717           5
           6       21723           5
           6       21744           2
           6       21748           2
           6       21751           2
           6       21755           2
           6       21766           5
           6        2529           2
           6       21793           2
           6        2529           4
           6        2529           5
           6       21793           5
           6       21796           2
           6       21797           2
           6       21796           4
           6       21800           2
           6        2530           4
           6       21804           2
           6       21803           4
           6        2531           2
           6       21810           2
           6        2532           2
           6       21814           2
           6       21815           2
           6        2532           4
           6        2532           5
           6       21814           5
           6       21815           5
           6       21816           5
           6        2533           2
           6       21821           2
           6        2533           4
           6        2533           5
           6       21821           5
           6       21828           2
           6        2534           4
           6        2535           2
           6        2536           2
           6       21842           2
           6        2536           4
           6        2536           5
           6       21842           5
           6       21845           2
           6       21846           2
           6       21845           4
           6       21849           2
           6        2537           4
           6       21853           2
           6       21852           4
           6        2538           2
           6       21859           2
           6        2539           2
           6       21863           2
           6       21864           2
           6        2539           4
           6        2539           5
           6       21863           5
           6       21864           5
           6       21865           5
           6        2540           2
           6       21870           2
           6        2540           4
           6        2540           5
           6       21870           5
           6       21877           2
           6        2541           4
           6        2542           2
           6       21891           2
           6        2543           4
           6       21895           2
           6       21894           4
           6       21898           2
           6       21902           2
           6        2545           2
           6       21908           2
           6        2546           2
           6       21912           2
           6       21913           2
           6        2546           4
           6        2546           5
           6       21912           5
           6       21913           5
           6       21914           5
           6       21919           2
           6        2547           4
           6       21926           2
           6        2549           2
           6        2550           5
           6       21940           5
           6       21943           2
           6       21944           2
           6       21943           4
           6        2551           5
           6       21947           5
           6       21950           2
           6       21951           2
           6       21950           4
           6        2552           5
           6       21957           2
           6       21957           4
           6        2553           5
           6       21961           5
           6       21962           5
           6       21963           5
           6        2554           5
           6       21968           5
           6        2555           5
           6       21975           5
           6        2556           5
           6        2557           5
           6       21989           5
           6       21992           2
           6       21993           2
           6       21992           4
           6       22000           2
           6       21999           4
           6       22006           2
           6        2560           5
           6       22010           5
           6       22011           5
           6       22012           5
           6        2561           5
           6       22017           5
           6        2564           5
           6       22038           5
           6       22041           2
           6       22042           2
           6       22041           4
           6       22049           2
           6       22048           4
           6       22055           2
           6        2567           5
           6       22059           5
           6       22060           5
           6       22061           5
           6        2568           5
           6       22066           5
           6       22091           2
           6       22090           4
           6       22098           2
           6       22104           2
           6        2574           5
           6       22108           5
           6       22109           5
           6       22110           5
           6        2578           2
           6       22136           2
           6        2578           4
           6        2578           5
           6       22136           5
           6       22139           2
           6       22140           2
           6       22139           4
           6       22143           2
           6        2579           4
           6       22147           2
           6       22146           4
           6        2581           2
           6       22157           2
           6       22158           2
           6       22157           5
           6       22158           5
           6        2582           2
           6       22164           2
           6        2582           4
           6        2582           5
           6       22164           5
           6       22171           2
           6        2583           4
           6        2585           2
           6       22185           2
           6       22185           5
           6       22188           2
           6       22189           2
           6       22192           2
           6        2586           4
           6       22196           2
           6       22195           4
           6        2587           2
           6       22202           2
           6       22206           2
           6       22207           2
           6        2588           4
           6       22207           5
           6       22208           5
           6        2589           2
           6       22213           2
           6       22213           5
           6       22220           2
           6        2590           4
           6        2591           2
           6       22234           2
           6        2592           4
           6       22238           2
           6       22237           4
           6       22241           2
           6       22245           2
           6        2595           2
           6       22255           2
           6       22256           2
           6       22255           5
           6       22256           5
           6       22262           2
           6        2596           4
           6       22269           2
           6       22283           5
           6       22286           2
           6       22287           2
           6        2600           5
           6       22290           5
           6       22293           2
           6       22294           2
           6       22293           4
           6        2601           5
           6       22300           2
           6       22300           4
           6       22305           5
           6       22306           5
           6       22311           5
           6        2604           5
           6       22318           5
           6        2605           5
           6        2606           5
           6       22332           5
           6       22335           2
           6       22336           2
           6       22335           4
           6       22343           2
           6       22342           4
           6       22353           5
           6       22354           5
           6        2610           5
           6       22360           5
           6       22381           5
           6       22384           2
           6       22385           2
           6       22392           2
           6       22391           4
           6       22398           2
           6       22403           5
           6       22404           5
           6       22409           5
           6       22434           2
           6       22433           4
           6       22441           2
           6       22451           5
           6       22452           5
           6        2627           2
           6       22479           2
           6        2627           4
           6        2627           5
           6       22479           5
           6       22482           2
           6       22483           2
           6       22482           4
           6       22486           2
           6        2628           4
           6       22490           2
           6       22489           4
           6        2630           2
           6       22500           2
           6       22501           2
           6       22500           5
           6       22501           5
           6        2631           2
           6       22507           2
           6        2631           4
           6        2631           5
           6       22507           5
           6       22514           2
           6        2632           4
           6        2634           2
           6       22528           2
           6       22528           5
           6       22531           2
           6       22532           2
           6       22535           2
           6        2635           4
           6       22539           2
           6       22538           4
           6        2636           2
           6       22545           2
           6       22549           2
           6       22550           2
           6        2637           4
           6       22550           5
           6       22551           5
           6        2638           2
           6       22556           2
           6       22556           5
           6       22563           2
           6        2639           4
           6        2640           2
           6       22577           2
           6       22581           2
           6       22584           2
           6       22588           2
           6       22598           2
           6       22599           2
           6       22599           5
           6       22605           2
           6       22612           2
           6       22626           5
           6       22629           2
           6       22630           2
           6        2649           5
           6       22633           5
           6       22636           2
           6       22637           2
           6       22636           4
           6       22643           4
           6       22648           5
           6       22654           5
           6        2653           5
           6       22661           5
           6        2655           5
           6       22675           5
           6       22678           2
           6       22679           2
           6       22678           4
           6       22686           2
           6       22685           4
           6       22696           5
           6       22697           5
           6        2659           5
           6       22703           5
           6       22724           5
           6       22727           2
           6       22728           2
